DEPTH,RHOB,DT,GR,AI,AI_REL,PHIE,MD,VP
100.5,,521.4648,16.2987,3839185.75,8042.1709,,100.5,15886425.132
100.65,,521.4575,16.2987,3839239.5,8042.1709,,100.65,15886202.737499999
100.8,,521.4503,16.2987,3839292.75,8042.1709,,100.8,15885983.3895
100.95,,521.4429,15.6968,3839347.25,8042.1709,,100.95,15885757.9485
101.1,,521.4354,14.9512,3839402.25,8042.1709,,101.1,15885529.461
101.25,,521.428,14.9512,3839456.75,8042.1709,,101.25,15885304.02
101.4,,521.4205,14.9512,3839511.75,8042.1709,,101.4,15885075.532499999
101.55,,521.413,14.9546,3839566.5,8042.1709,,101.55,15884847.045
101.7,,521.4057,14.9601,3839620.75,8042.1709,,101.7,15884624.650500001
101.85,,521.3983,14.9073,3839675.25,8042.1709,,101.85,15884399.209499998
102.0,,521.3909,14.6411,3839729.25,8049.5684,,102.0,15884173.7685
102.15,,521.3837,14.4648,3839782.75,8151.3701,,102.15,15883954.4205
102.3,,521.3763,14.8106,3839837.25,8336.2393,,102.3,15883728.979500001
102.45,,521.3689,14.8106,3839891.75,8336.2393,,102.45,15883503.538500002
102.6,,521.3615,14.5721,3839946.5,8336.2393,,102.6,15883278.0975
102.75,,521.3541,13.9448,3840001.0,8336.2393,,102.75,15883052.6565
102.9,,521.3467,13.9641,3840055.5,8336.2393,,102.9,15882827.2155
103.05,,521.3395,13.9641,3840108.5,8336.2393,,103.05,15882607.867500002
103.2,,521.3321,14.0532,3840163.25,8336.2393,,103.2,15882382.426499998
103.35,,521.3246,14.3953,3840217.75,8336.2393,,103.35,15882153.939000001
103.5,,521.3173,14.3953,3840272.5,8336.2393,,103.5,15881931.5445
103.65,,521.3098,14.3953,3840327.5,8336.2393,,103.65,15881703.057
103.8,,521.3023,14.3788,3840382.25,8336.2393,,103.8,15881474.569499997
103.95,,521.295,14.1904,3840436.0,8336.2393,,103.95,15881252.174999999
104.1,,521.2876,13.5515,3840490.75,8336.2393,,104.1,15881026.734
104.25,,521.2805,13.5092,3840543.0,8336.2393,,104.25,15880810.4325
104.4,,521.273,13.085,3840598.0,8336.2393,,104.4,15880581.945
104.55,,521.2656,12.9111,3840653.0,8336.2393,,104.55,15880356.503999999
104.7,,521.2581,12.6831,3840707.75,8336.2393,,104.7,15880128.0165
104.85,,521.2507,12.6831,3840762.25,8336.2393,,104.85,15879902.575500002
105.0,,521.2433,12.6908,3840817.0,8336.2393,,105.0,15879677.134499999
105.15,,521.2362,13.2637,3840869.25,8336.2393,,105.15,15879460.833000002
105.3,,521.2286,13.9061,3840925.0,8336.2393,,105.3,15879229.299
105.45,,521.2212,14.848,3840980.25,8336.2393,,105.45,15879003.858
105.6,,521.2138,15.1789,3841034.5,8336.2393,,105.6,15878778.417
105.75,,521.2064,15.1899,3841089.0,8336.2393,,105.75,15878552.976000002
105.9,,521.199,14.8827,3841143.5,8336.2393,,105.9,15878327.534999998
106.05,,521.1915,14.4984,3841198.5,8617.4209,,106.05,15878099.047500001
106.2,,521.1844,14.007,3841251.0,8969.7441,,106.2,15877882.746
106.35,,521.1771,13.7154,3841305.0,9003.4951,,106.35,15877660.351499999
106.5,,521.1696,12.7701,3841360.0,9003.4951,,106.5,15877431.863999998
106.65,,521.1622,12.606,3841414.75,9003.4951,,106.65,15877206.423
106.8,,521.1547,12.6006,3841469.75,9003.4951,,106.8,15876977.935500002
106.95,,521.1473,12.6006,3841524.75,9003.4951,,106.95,15876752.4945
107.1,,521.14,13.2127,3841578.75,9003.4951,,107.1,15876530.1
107.25,,521.1325,13.436,3841633.75,9003.4951,,107.25,15876301.6125
107.4,,521.1254,13.568,3841686.25,9003.4951,,107.4,15876085.311
107.55,,521.118,13.6009,3841740.75,9003.4951,,107.55,15875859.870000001
107.7,,521.1105,13.5482,3841796.0,9003.4951,,107.7,15875631.3825
107.85,,521.1031,13.5303,3841850.25,9003.4951,,107.85,15875405.9415
108.0,,521.0957,13.5807,3841905.0,9003.4951,,108.0,15875180.5005
108.15,,521.0883,14.5963,3841959.75,9003.4951,,108.15,15874955.0595
108.3,,521.0811,15.1957,3842012.75,9003.4951,,108.3,15874735.7115
108.45,,521.0735,15.2706,3842068.5,9003.4951,,108.45,15874504.177499998
108.6,,521.0662,15.2706,3842122.25,9003.4951,,108.6,15874281.783
108.75,,521.0588,15.2706,3842176.5,9003.4951,,108.75,15874056.342
108.9,,521.0515,15.2706,3842231.25,9003.4951,,108.9,15873833.947500002
109.05,,521.044,15.4987,3842286.25,9003.4951,,109.05,15873605.459999999
109.2,,521.0366,15.6849,3842341.25,9003.4951,,109.2,15873380.019000001
109.35,,521.0292,15.7089,3842395.5,9003.4951,,109.35,15873154.577999998
109.5,,521.0219,15.7089,3842449.0,9003.4951,,109.5,15872932.1835
109.65,,521.0146,15.2803,3842502.5,9003.4951,,109.65,15872709.788999999
109.8,,521.0072,14.3859,3842557.25,9003.4951,,109.8,15872484.348000001
109.95,,520.9998,13.8573,3842611.75,9086.2109,,109.95,15872258.907000002
110.1,,520.9924,13.6434,3842666.5,9183.6211,,110.1,15872033.466
110.25,,520.9849,13.2246,3842721.75,9201.4219,,110.25,15871804.978500001
110.4,,520.9775,12.9532,3842776.5,9201.4219,,110.4,15871579.5375
110.55,,520.9702,12.9532,3842830.25,9201.4219,,110.55,15871357.143
110.7,,520.963,13.637,3842883.5,9201.4219,,110.7,15871137.794999998
110.85,,520.9556,14.646,3842938.0,9201.4219,,110.85,15870912.354
111.0,,520.9481,14.7774,3842993.25,9201.4219,,111.0,15870683.866499998
111.15,,520.9407,14.7431,3843048.0,9201.4219,,111.15,15870458.4255
111.3,,520.9333,14.6855,3843102.75,9201.4219,,111.3,15870232.9845
111.45,,520.9258,14.706,3843157.25,9201.4219,,111.45,15870004.497
111.6,,520.9186,14.7445,3843211.0,9201.4219,,111.6,15869785.148999998
111.75,,520.9114,15.3703,3843264.25,9201.4219,,111.75,15869565.800999999
111.9,,520.904,16.7417,3843318.75,9201.4219,,111.9,15869340.36
112.05,,520.8965,16.7417,3843374.0,9201.4219,,112.05,15869111.872499999
112.2,,520.889,16.6512,3843429.0,9201.4219,,112.2,15868883.385
112.35,,520.8817,16.4025,3843483.5,9201.4219,,112.35,15868660.990500001
112.5,,520.8742,16.4025,3843538.5,9201.4219,,112.5,15868432.502999999
112.65,,520.8669,16.728,3843592.75,9201.4219,,112.65,15868210.1085
112.8,,520.8597,17.928,3843645.75,9201.4219,,112.8,15867990.760499999
112.95,,520.8522,17.928,3843700.5,9201.4219,,112.95,15867762.273000002
113.1,,520.8448,17.8656,3843755.0,9201.4219,,113.1,15867536.831999999
113.25,,520.8374,17.5091,3843810.0,9201.4219,,113.25,15867311.391
113.4,,520.83,17.2616,3843864.75,9201.4219,,113.4,15867085.950000001
113.55,,520.8226,17.2496,3843919.5,9201.4219,,113.55,15866860.509
113.7,,520.8152,17.1284,3843974.25,9149.0205,,113.7,15866635.068
113.85,,520.8077,16.8513,3844029.25,8511.1836,,113.85,15866406.5805
114.0,,520.8006,16.8665,3844081.75,6413.6953,,114.0,15866190.279000001
114.15,,520.7932,17.1614,3844136.0,6413.6953,,114.15,15865964.838
114.3,,520.7858,17.1713,3844191.25,6413.6953,,114.3,15865739.397
114.45,,520.7784,17.4142,3844246.0,6413.6953,,114.45,15865513.956
114.6,,520.7709,17.604,3844300.75,6413.6953,,114.6,15865285.4685
114.75,,520.7635,17.6524,3844355.75,6413.6953,,114.75,15865060.0275
114.9,,520.7559,17.9431,3844411.75,6413.6953,,114.9,15864828.4935
115.05,,520.7488,18.033,3844463.75,6413.6953,,115.05,15864612.191999998
115.2,,520.7414,18.4869,3844518.75,6413.6953,,115.2,15864386.751
115.35,,520.734,18.6856,3844573.5,6413.6953,,115.35,15864161.31
115.5,,520.7266,18.8982,3844628.0,6413.6953,,115.5,15863935.868999999
115.65,,520.7192,19.1118,3844683.0,6413.6953,,115.65,15863710.428
115.8,,520.7118,19.5315,3844737.25,6413.6953,,115.8,15863484.987000002
115.95,,520.7043,20.5585,3844792.5,6413.6953,,115.95,15863256.499499999
116.1,,520.6972,20.692,3844845.25,6413.6953,,116.1,15863040.197999999
116.25,,520.6898,20.692,3844900.0,6413.6953,,116.25,15862814.757
116.4,,520.6824,20.5503,3844955.0,6413.6953,,116.4,15862589.316000002
116.55,,520.6749,19.898,3845009.5,6413.6953,,116.55,15862360.828499999
116.7,,520.6675,18.8546,3845064.25,6413.6953,,116.7,15862135.387500001
116.85,,520.6601,18.6296,3845119.0,6413.6953,,116.85,15861909.946500001
117.0,,520.6526,18.6296,3845174.0,6413.6953,,117.0,15861681.459
117.15,,520.6454,18.6296,3845227.25,6413.6953,,117.15,15861462.111
117.3,,520.6381,18.6296,3845281.25,6413.6953,,117.3,15861239.716500001
117.45,,520.6307,17.1449,3845335.75,6413.6953,,117.45,15861014.275500001
117.6,,520.6233,15.6556,3845390.75,6413.6953,,117.6,15860788.8345
117.75,,520.6158,14.7279,3845446.0,4910.3433,,117.75,15860560.347000001
117.9,,520.6084,14.4773,3845501.0,2798.5361,,117.9,15860334.906
118.05,,520.601,14.4569,3845555.75,2106.7305,,118.05,15860109.465
118.2,,520.5938,14.446,3845609.0,2106.7305,,118.2,15859890.116999999
118.35,,520.5865,14.4656,3845663.0,2106.7305,,118.35,15859667.7225
118.5,,520.5791,14.5335,3845717.5,2106.7305,,118.5,15859442.2815
118.65,,520.5716,14.5699,3845772.75,2106.7305,,118.65,15859213.794
118.8,,520.5642,14.7428,3845827.25,2106.7305,,118.8,15858988.353
118.95,,520.5568,15.2626,3845882.25,2106.7305,,118.95,15858762.911999999
119.1,,520.5493,15.8024,3845937.25,2106.7305,,119.1,15858534.4245
119.25,,520.5421,15.9953,3845990.75,2106.7305,,119.25,15858315.0765
119.4,,520.5348,15.9953,3846044.75,2106.7305,,119.4,15858092.682
119.55,,520.5274,15.3066,3846099.5,2106.7305,,119.55,15857867.240999999
119.7,,520.52,14.5554,3846154.5,2106.7305,,119.7,15857641.799999999
119.85,,520.5126,14.5079,3846209.25,2106.7305,,119.85,15857416.359000001
120.0,,520.5052,14.5487,3846263.75,2106.7305,,120.0,15857190.917999998
120.15,,520.4977,14.6617,3846319.0,2106.7305,,120.15,15856962.4305
120.3,,520.4903,15.4066,3846373.5,2106.7305,,120.3,15856736.989500001
120.45,,520.483,16.3731,3846427.5,2106.7305,,120.45,15856514.594999999
120.6,,520.4758,16.5013,3846481.0,2106.7305,,120.6,15856295.247000001
120.75,,520.4684,16.6451,3846535.75,2106.7305,,120.75,15856069.806
120.9,,520.4609,16.606,3846591.0,2106.7305,,120.9,15855841.318500001
121.05,,520.4535,16.4932,3846645.5,2106.7305,,121.05,15855615.8775
121.2,,520.4461,16.3895,3846700.25,2106.7305,,121.2,15855390.4365
121.35,,520.4387,16.2267,3846755.25,2106.7305,,121.35,15855164.995500002
121.5,,520.4313,15.9603,3846809.25,2106.7305,,121.5,15854939.554499999
121.65,,520.4241,16.0653,3846862.5,1396.3777,,121.65,15854720.2065
121.8,,520.4167,16.264,3846917.5,-632.5483,,121.8,15854494.7655
121.95,,520.4093,16.1786,3846972.25,-1046.4053,,121.95,15854269.3245
122.1,,520.4019,16.6589,3847027.5,-1046.4053,,122.1,15854043.883499999
122.25,,520.3944,16.5283,3847082.25,-1046.4053,,122.25,15853815.396
122.4,,520.387,16.0269,3847137.25,-1046.4053,,122.4,15853589.954999998
122.55,,520.3796,16.1364,3847191.75,-1046.4053,,122.55,15853364.513999999
122.7,,520.3724,16.483,3847244.75,-1046.4053,,122.7,15853145.166
122.85,,520.3651,15.739,3847299.5,-1046.4053,,122.85,15852922.771499999
123.0,,520.3576,16.8102,3847354.5,-1046.4053,,123.0,15852694.284000002
123.15,,520.3502,17.0029,3847409.25,-1046.4053,,123.15,15852468.842999998
123.3,,520.3428,17.2901,3847464.25,-1046.4053,,123.3,15852243.402
123.45,,520.3354,19.171,3847518.5,-1046.4053,,123.45,15852017.961000001
123.6,,520.3279,19.171,3847573.5,-1046.4053,,123.6,15851789.4735
123.75,,520.3208,19.1387,3847626.5,-1046.4053,,123.75,15851573.171999998
123.9,,520.3134,18.4797,3847681.25,-1046.4053,,123.9,15851347.731
124.05,,520.306,18.4797,3847736.0,-1046.4053,,124.05,15851122.290000001
124.2,,520.2986,18.4798,3847790.75,-1046.4053,,124.2,15850896.849
124.35,,520.291,20.0859,3847846.75,-1046.4053,,124.35,15850665.315000001
124.5,,520.2836,20.333,3847902.0,-1046.4053,,124.5,15850439.874
124.65,,520.2761,20.548,3847957.0,-1046.4053,,124.65,15850211.386500001
124.8,,520.269,21.9498,3848009.5,-1046.4053,,124.8,15849995.085
124.95,,520.2617,23.125,3848063.5,-1046.4053,,124.95,15849772.6905
125.1,,520.2542,23.3284,3848119.0,-1046.4053,,125.1,15849544.203
125.25,,520.2468,23.3392,3848174.25,-1046.4053,,125.25,15849318.762
125.4,,520.2394,23.3392,3848228.75,-1046.4053,,125.4,15849093.321000002
125.55,,520.2319,22.8231,3848284.0,-1468.0995,,125.55,15848864.8335
125.7,,520.2245,21.2837,3848338.5,-4357.6709,,125.7,15848639.392500002
125.85,,520.2174,16.9104,3848391.25,-4843.6846,,125.85,15848423.091
126.0,,520.21,16.1256,3848446.0,-4843.6846,,126.0,15848197.65
126.15,,520.2026,16.1256,3848501.25,-4843.6846,,126.15,15847972.208999999
126.3,,520.1951,17.1508,3848556.75,-4843.6846,,126.3,15847743.7215
126.45,,520.1877,18.688,3848610.75,-4843.6846,,126.45,15847518.280499998
126.6,,520.1803,19.0602,3848665.75,-4843.6846,,126.6,15847292.839499999
126.75,,520.1728,19.0602,3848721.25,-4843.6846,,126.75,15847064.352000002
126.9,,520.1656,18.6953,3848774.0,-4843.6846,,126.9,15846845.004
127.05,,520.1583,17.77,3848828.75,-4843.6846,,127.05,15846622.609500002
127.2,,520.1509,17.0826,3848883.25,-4843.6846,,127.2,15846397.168499999
127.35,,520.1435,16.9162,3848938.25,-4843.6846,,127.35,15846171.727500001
127.5,,520.136,16.5022,3848993.75,-4843.6846,,127.5,15845943.239999998
127.65,,520.1286,16.2958,3849048.25,-4843.6846,,127.65,15845717.799
127.8,,520.1212,16.688,3849103.0,-4843.6846,,127.8,15845492.358000001
127.95,,520.1138,16.915,3849157.5,-4843.6846,,127.95,15845266.917
128.1,,520.1066,16.9721,3849211.5,-4843.6846,,128.1,15845047.568999998
128.25,,520.0992,17.2509,3849265.75,-4843.6846,,128.25,15844822.128
128.4,,520.0919,17.7038,3849320.5,-4843.6846,,128.4,15844599.7335
128.55,,520.0844,17.9831,3849375.25,-4843.6846,,128.55,15844371.246
128.7,,520.077,18.3253,3849430.0,-4843.6846,,128.7,15844145.805
128.85,,520.0696,18.7707,3849485.25,-4843.6846,,128.85,15843920.364000002
129.0,,520.0621,18.9464,3849540.75,-4843.6846,,129.0,15843691.8765
129.15,,520.0549,18.9024,3849594.25,-4843.6846,,129.15,15843472.5285
129.3,,520.0476,18.7255,3849647.75,-4843.6846,,129.3,15843250.134
129.45,,520.0402,18.5382,3849702.25,-5981.7935,,129.45,15843024.693
129.6,,520.0328,18.3857,3849757.5,-8949.3398,,129.6,15842799.251999998
129.75,,520.0253,18.2566,3849813.25,-10979.002,,129.75,15842570.7645
129.9,,520.0179,18.3504,3849867.75,-10979.002,,129.9,15842345.323500002
130.05,,520.0104,18.3897,3849923.0,-10979.002,,130.05,15842116.836000001
130.2,,520.0032,18.2393,3849976.75,-10979.002,,130.2,15841897.488
130.35,,519.996,18.0779,3850030.0,-10979.002,,130.35,15841678.139999999
130.5,,519.9885,17.791,3850085.25,-10979.002,,130.5,15841449.652500002
130.65,,519.9811,17.791,3850140.25,-10979.002,,130.65,15841224.211499998
130.8,,519.9737,17.8235,3850195.0,-10979.002,,130.8,15840998.7705
130.95,,519.9663,17.8946,3850250.0,-10979.002,,130.95,15840773.3295
131.1,,519.9589,17.8946,3850304.5,-10979.002,,131.1,15840547.8885
131.25,,519.9517,17.63,3850357.75,-10979.002,,131.25,15840328.540499998
131.4,,519.9443,16.9024,3850412.75,-10979.002,,131.4,15840103.0995
131.55,,519.9368,16.9024,3850468.0,-10979.002,,131.55,15839874.611999998
131.7,,519.9295,16.7531,3850522.5,-10979.002,,131.7,15839652.2175
131.85,,519.922,16.2025,3850577.75,-10979.002,,131.85,15839423.73
132.0,,519.9146,16.1904,3850632.75,-10979.002,,132.0,15839198.288999999
132.15,,519.9072,16.1377,3850687.5,-10979.002,,132.15,15838972.848
132.3,,519.9,16.1377,3850741.0,-10979.002,,132.3,15838753.5
132.45,,519.8924,16.1377,3850797.0,-10979.002,,132.45,15838521.965999998
132.6,,519.8853,16.1377,3850850.0,-10979.002,,132.6,15838305.664500002
132.75,,519.8778,16.0453,3850905.25,-10979.002,,132.75,15838077.177
132.9,,519.8704,15.2583,3850959.75,-10979.002,,132.9,15837851.736000001
133.05,,519.863,15.0861,3851015.0,-10979.002,,133.05,15837626.295000002
133.2,,519.8556,14.6667,3851069.5,-10979.002,,133.2,15837400.854
133.35,,519.8481,14.5497,3851125.0,-11115.6172,,133.35,15837172.366500001
133.5,,519.841,14.1438,3851178.0,-14431.9609,,133.5,15836956.065
133.65,,519.8336,14.1438,3851232.5,-16044.582,,133.65,15836730.624000002
133.8,,519.826,14.1438,3851288.5,-16044.582,,133.8,15836499.09
133.95,,519.8187,15.4033,3851343.5,-16044.582,,133.95,15836276.695500001
134.1,,519.8112,15.4117,3851398.25,-16044.582,,134.1,15836048.207999999
134.25,,519.8037,16.0108,3851454.25,-16044.582,,134.25,15835819.720500002
134.4,,519.7964,16.2604,3851508.5,-16044.582,,134.4,15835597.325999998
134.55,,519.789,16.9955,3851563.25,-16044.582,,134.55,15835371.885
134.7,,519.7818,17.3769,3851616.25,-16044.582,,134.7,15835152.536999999
134.85,,519.7744,17.4556,3851671.25,-16044.582,,134.85,15834927.096
135.0,,519.767,17.4141,3851726.5,-16044.582,,135.0,15834701.655000001
135.15,,519.7595,17.4077,3851781.75,-16044.582,,135.15,15834473.1675
135.3,,519.7521,17.8813,3851836.5,-16044.582,,135.3,15834247.7265
135.45,,519.7447,17.967,3851891.5,-16044.582,,135.45,15834022.2855
135.6,,519.7372,18.1648,3851946.5,-16044.582,,135.6,15833793.798
135.75,,519.7301,18.2102,3851999.5,-16044.582,,135.75,15833577.4965
135.9,,519.7227,18.2102,3852054.25,-16044.582,,135.9,15833352.0555
136.05,,519.7154,16.844,3852108.75,-16044.582,,136.05,15833129.661000002
136.2,,519.7079,16.1548,3852164.0,-16044.582,,136.2,15832901.1735
136.35,,519.7005,16.0652,3852218.75,-16044.582,,136.35,15832675.732500002
136.5,,519.6931,16.0652,3852274.25,-16044.582,,136.5,15832450.291499998
136.65,,519.6859,16.8239,3852327.75,-16044.582,,136.65,15832230.9435
136.8,,519.6785,17.6191,3852381.75,-16044.582,,136.8,15832005.5025
136.95,,519.6711,17.8382,3852436.75,-16044.582,,136.95,15831780.0615
137.1,,519.6637,17.8382,3852491.75,-16044.582,,137.1,15831554.620499998
137.25,,519.6562,16.8664,3852547.25,-16044.582,,137.25,15831326.133000001
137.4,,519.6488,15.5447,3852602.25,-17041.877,,137.4,15831100.692000002
137.55,,519.6414,14.0434,3852656.75,-17718.9766,,137.55,15830875.251
137.7,,519.634,13.3694,3852712.0,-17772.7969,,137.7,15830649.81
137.85,,519.6268,13.3694,3852765.5,-17772.7969,,137.85,15830430.462
138.0,,519.6194,13.6267,3852820.0,-17772.7969,,138.0,15830205.021000002
138.15,,519.612,14.0947,3852875.25,-17772.7969,,138.15,15829979.579999998
138.3,,519.6046,14.855,3852929.75,-17772.7969,,138.3,15829754.139
138.45,,519.5972,15.7206,3852985.0,-17772.7969,,138.45,15829528.698
138.6,,519.5898,16.0812,3853040.0,-17772.7969,,138.6,15829303.257
138.75,,519.5825,16.0812,3853094.0,-17772.7969,,138.75,15829080.862499999
138.9,,519.5751,15.8936,3853149.0,-17772.7969,,138.9,15828855.421500001
139.05,,519.5676,15.5413,3853204.25,-17772.7969,,139.05,15828626.933999998
139.2,,519.5604,15.2878,3853258.0,-17772.7969,,139.2,15828407.586
139.35,,519.553,15.1799,3853312.75,-17772.7969,,139.35,15828182.145
139.5,,519.5455,15.1799,3853368.0,-17772.7969,,139.5,15827953.657499999
139.65,,519.5381,15.2291,3853423.0,-17772.7969,,139.65,15827728.2165
139.8,,519.5308,15.3288,3853477.75,-17772.7969,,139.8,15827505.822
139.95,,519.5233,15.3663,3853533.0,-17772.7969,,139.95,15827277.334499998
140.1,,519.516,15.3663,3853587.25,-17772.7969,,140.1,15827054.94
140.25,,519.5087,15.0092,3853641.0,-17772.7969,,140.25,15826832.5455
140.4,,519.5013,14.2506,3853696.0,-17772.7969,,140.4,15826607.104500001
140.55,,519.4939,14.2506,3853750.75,-17772.7969,,140.55,15826381.663500002
140.7,,519.4865,14.5892,3853806.25,-17772.7969,,140.7,15826156.2225
140.85,,519.4791,16.1323,3853861.25,-17772.7969,,140.85,15825930.7815
141.0,,519.4717,18.1633,3853915.75,-17772.7969,,141.0,15825705.3405
141.15,,519.4645,18.5945,3853969.25,-17811.6602,,141.15,15825485.992500002
141.3,,519.4571,18.5945,3854024.25,-18134.7012,,141.3,15825260.551499998
141.45,,519.4496,18.5116,3854079.25,-18865.7676,,141.45,15825032.064000001
141.6,,519.4423,17.9938,3854134.0,-18865.7676,,141.6,15824809.6695
141.75,,519.4348,17.1101,3854189.25,-18865.7676,,141.75,15824581.182
141.9,,519.4274,16.7761,3854244.5,-18865.7676,,141.9,15824355.741
142.05,,519.42,16.9477,3854298.75,-18865.7676,,142.05,15824130.299999999
142.2,,519.4128,17.9775,3854352.0,-18865.7676,,142.2,15823910.951999998
142.35,,519.4055,16.7761,3854406.75,-18865.7676,,142.35,15823688.5575
142.5,,519.398,16.8098,3854462.25,-18865.7676,,142.5,15823460.07
142.65,,519.3906,17.1549,3854517.75,-18865.7676,,142.65,15823234.628999999
142.8,,519.3832,16.5355,3854572.5,-18865.7676,,142.8,15823009.188
142.95,,519.3757,16.2109,3854627.75,-18865.7676,,142.95,15822780.700500002
143.1,,519.3683,16.557,3854682.75,-18865.7676,,143.1,15822555.259499999
143.25,,519.3612,16.9267,3854735.75,-18865.7676,,143.25,15822338.958000002
143.4,,519.3536,16.552,3854791.75,-18865.7676,,143.4,15822107.424
143.55,,519.3463,15.5755,3854846.75,-18865.7676,,143.55,15821885.029500002
143.7,,519.3389,16.05,3854901.5,-18865.7676,,143.7,15821659.588499999
143.85,,519.3314,15.0956,3854956.75,-18865.7676,,143.85,15821431.101000002
144.0,,519.324,15.048,3855011.75,-18865.7676,,144.0,15821205.659999998
144.15,,519.3166,15.9853,3855066.75,-18865.7676,,144.15,15820980.219
144.3,,519.3091,16.2912,3855122.25,-18865.7676,,144.3,15820751.731499998
144.45,,519.302,16.3143,3855175.0,-18865.7676,,144.45,15820535.430000002
144.6,,519.2946,16.3143,3855230.0,-18865.7676,,144.6,15820309.988999998
144.75,,519.2872,15.7666,3855285.0,-18865.7676,,144.75,15820084.548
144.9,,519.2797,15.2335,3855340.5,-18865.7676,,144.9,15819856.060500002
145.05,,519.2723,15.0209,3855395.5,-18865.7676,,145.05,15819630.6195
145.2,,519.265,14.4074,3855450.25,-19156.7891,,145.2,15819408.225
145.35,,519.2574,14.2669,3855506.0,-19707.3984,,145.35,15819176.691
145.5,,519.2503,14.2601,3855559.0,-19832.6914,,145.5,15818960.389500001
145.65,,519.2429,14.2581,3855614.0,-19832.6914,,145.65,15818734.948499998
145.8,,519.2355,14.2169,3855668.75,-19832.6914,,145.8,15818509.5075
145.95,,519.2281,14.169,3855723.5,-19832.6914,,145.95,15818284.0665
146.1,,519.2206,13.6145,3855778.75,-19832.6914,,146.1,15818055.579
146.25,,519.2133,13.223,3855834.0,-19832.6914,,146.25,15817833.1845
146.4,,519.2061,13.1462,3855887.75,-19832.6914,,146.4,15817613.8365
146.55,,519.1987,13.1462,3855942.0,-19832.6914,,146.55,15817388.3955
146.7,,519.1913,13.4441,3855997.0,-19832.6914,,146.7,15817162.954499999
146.85,,519.1838,14.5336,3856052.25,-19832.6914,,146.85,15816934.467
147.0,,519.1765,15.1041,3856107.25,-19832.6914,,147.0,15816712.072500002
147.15,,519.169,15.9685,3856162.5,-19832.6914,,147.15,15816483.584999999
147.3,,519.1616,16.5305,3856217.75,-19832.6914,,147.3,15816258.144000001
147.45,,519.1542,16.5305,3856273.0,-19832.6914,,147.45,15816032.702999998
147.6,,519.1469,16.4557,3856326.75,-19832.6914,,147.6,15815810.3085
147.75,,519.1396,16.3425,3856380.5,-19832.6914,,147.75,15815587.913999999
147.9,,519.1322,16.226,3856436.0,-19832.6914,,147.9,15815362.473000001
148.05,,519.1248,16.1612,3856491.5,-19832.6914,,148.05,15815137.032000002
